Facility|MS-DRG |Expected  Payment
SFMC|380|18667.2025
SFMC|381|11261.8425
SFMC|382|8641.095
SFMC|383|13521.0375
SFMC|384|9757.2125
SFMC|385|16292.8875
SFMC|386|10666.4775
SFMC|387|8148.2525
SFMC|388|15327.865
SFMC|389|9122.2625
SFMC|390|6970.9825
SFMC|391|12922.96
SFMC|392|8606.0225
SFMC|393|16603.165
SFMC|394|10172.7225
SFMC|395|7574.4625
SFMC|405|53269.33
SFMC|406|27605.9625
SFMC|407|20761.8325
SFMC|408|35452.93
SFMC|409|20746.5325
SFMC|410|15812.6225
SFMC|411|35479.01
SFMC|412|22198.095
SFMC|413|17302.8825
SFMC|414|34337.715
SFMC|415|20005.4675
SFMC|416|14522.035
SFMC|417|23527.36
SFMC|418|16913.45
SFMC|419|13559.725
SFMC|420|33335.835
SFMC|421|18899.235
SFMC|422|14784.6475
SFMC|423|39315.705
SFMC|424|22251.17
SFMC|425|15611.175
SFMC|432|18658.2175
SFMC|433|10981.245
SFMC|434|7303.7325
SFMC|435|17495.335
SFMC|436|11805.9525
SFMC|437|9776.0975
SFMC|438|16087.825
SFMC|439|9325.5125
SFMC|440|7180.5375
SFMC|441|18672.6075
SFMC|442|10109.76
SFMC|443|7692.275
SFMC|444|16739.88
SFMC|445|11415.64
SFMC|446|9071.9075
SFMC|453|84415.175
SFMC|454|56575.3925
SFMC|455|44819.81
SFMC|456|79059.4725
SFMC|457|60207.905
SFMC|458|46855.96
SFMC|459|62274.655
SFMC|460|37100.56
SFMC|461|56378.425
SFMC|462|30009.0775
SFMC|463|49985.75
SFMC|464|28482.8625
SFMC|465|18311.945
SFMC|466|49802.2725
SFMC|467|33894.345
SFMC|468|26949.445
SFMC|469|29471.2625
SFMC|470|18818.3075
SFMC|471|46850.565
SFMC|472|29190.6575
SFMC|473|24576.9125
SFMC|474|38360.5675
SFMC|475|21459.7275
SFMC|476|12162.11
SFMC|477|31922.03
SFMC|478|22928.3925
SFMC|479|18003.47
SFMC|480|28932.5475
SFMC|481|20577.455
SFMC|482|16542.0125
SFMC|483|23192.8075
SFMC|485|32378
SFMC|486|21053.215
SFMC|487|16483.5525
SFMC|488|19490.1275
SFMC|489|13406.8275
SFMC|492|32923.0175
SFMC|493|22643.2825
SFMC|494|18386.6075
SFMC|495|34415.9475
SFMC|496|19589.055
SFMC|497|14850.3125
SFMC|498|24973.5575
SFMC|499|12511.9625
SFMC|500|30096.32
SFMC|501|17425.1775
SFMC|502|13700.0225
SFMC|503|25372.8575
SFMC|504|17685.1075
SFMC|505|17685.1075
SFMC|506|15003.2
SFMC|507|19919.115
SFMC|508|14448.2925
SFMC|509|16784.83
SFMC|510|26290.2075
SFMC|511|19435.27
SFMC|512|15727.185
SFMC|513|15752.3625
SFMC|514|10672.7725
SFMC|515|29944.3225
SFMC|516|19368.7125
SFMC|517|14292.695
SFMC|518|33967.175
SFMC|519|19338.1425
SFMC|520|14478.8725
SFMC|521|29282.3925
SFMC|522|21419.2625
SFMC|533|14435.6825
SFMC|534|8823.6625
SFMC|535|12827.6425
SFMC|536|8670.7875
SFMC|537|10124.15
SFMC|538|8219.29
SFMC|539|19189.7375
SFMC|540|13380.7475
SFMC|541|9291.34
SFMC|542|17967.505
SFMC|543|11114.34
SFMC|544|8712.145
SFMC|545|24210.8875
SFMC|546|12583.0225
SFMC|547|9222.9925
SFMC|548|19984.76
SFMC|549|12945.455
SFMC|550|9669.9825
SFMC|551|16328.8625
SFMC|552|10203.295
SFMC|553|13137.92
SFMC|554|8839.865
SFMC|555|13987.8125
SFMC|556|8982.865
SFMC|557|14267.5275
SFMC|558|9450.53
SFMC|559|18530.4975
SFMC|560|11412.035
SFMC|561|8846.1575
SFMC|562|14394.325
SFMC|563|9562.9475
SFMC|564|15345.8575
SFMC|565|10781.5775
SFMC|566|8490.01
SFMC|570|27239.9375
SFMC|571|16416.105
SFMC|572|11647.6725
SFMC|573|51531.7375
SFMC|574|30945.31
SFMC|575|17573.59
SFMC|576|47157.2475
SFMC|577|24699.2375
SFMC|578|16397.21
SFMC|579|28062.8525
SFMC|580|16123.8
SFMC|581|12992.2175
SFMC|582|16443.085
SFMC|583|15562.6
SFMC|584|18138.385
SFMC|585|17349.645
SFMC|592|16900.8525
SFMC|593|11955.245
SFMC|594|9094.37
SFMC|595|19827.3825
SFMC|596|10627.8
SFMC|597|16451.1775
SFMC|598|11725.025
SFMC|599|7767.8275
SFMC|600|10686.26
SFMC|601|7915.32
SFMC|602|14651.545
SFMC|603|9329.125
SFMC|604|15143.4775
SFMC|605|9908.2975
SFMC|606|15320.69
SFMC|607|9156.435
SFMC|614|23197.29
SFMC|615|15888.1775
SFMC|616|37605.1125
SFMC|617|20025.24
SFMC|618|13449.9875
SFMC|619|29261.7175
SFMC|620|17569.9775
SFMC|621|16088.715
SFMC|622|34223.495
SFMC|623|18575.4575
SFMC|624|11573.03
SFMC|625|27284.01
SFMC|626|16591.455
SFMC|627|12359.9675
SFMC|628|34990.65
SFMC|629|22837.56
SFMC|630|14384.44
SFMC|637|14094.8375
SFMC|638|9640.2925
SFMC|639|7211.1075
SFMC|640|12773.665
SFMC|641|8503.5
SFMC|642|13310.59
SFMC|643|16690.405
SFMC|644|10889.5225
SFMC|645|8636.6025
SFMC|650|42320.4675
SFMC|651|34950.17
SFMC|652|30348.1325
SFMC|653|50739.405
SFMC|654|27814.6375
SFMC|655|20438.9575
SFMC|656|31245.71
SFMC|657|19125.8825
SFMC|658|15933.1275
SFMC|659|25697.5325
SFMC|660|14712.7075
SFMC|661|11304.1225
SFMC|662|28080.845
SFMC|663|16075.235
SFMC|664|12381.5525
SFMC|665|29042.2625
SFMC|666|17328.94
SFMC|667|10679.055
SFMC|668|26509.6575
SFMC|669|15508.6325
SFMC|670|10513.58
SFMC|671|17710.2875
SFMC|672|12082.065
SFMC|673|32877.1575
SFMC|674|23139.75
SFMC|675|17488.1525
SFMC|682|14953.725
SFMC|683|9628.6025
SFMC|684|7194.9275
SFMC|686|18578.1725
SFMC|687|11154.8175
SFMC|688|7894.625
SFMC|689|11725.9075
SFMC|690|8856.055
SFMC|693|13142.4225
SFMC|694|8290.3425
SFMC|695|11950.7625
SFMC|696|7934.1925
SFMC|697|10697.95
SFMC|698|16181.3825
SFMC|699|10951.565
SFMC|700|8429.76
SFMC|707|19004.47
SFMC|708|15144.3975
SFMC|709|22523.67
SFMC|710|16120.2075
SFMC|711|20890.4225
SFMC|712|11242.0575
SFMC|713|15146.1875
SFMC|714|10081.88
SFMC|715|19888.555
SFMC|716|13211.65
SFMC|717|17906.3425
SFMC|718|12849.23
SFMC|722|17101.4325
SFMC|723|11526.2675
SFMC|724|7571.75
SFMC|725|13260.235
SFMC|726|8416.26
SFMC|727|14485.1675
SFMC|728|8957.6875
SFMC|729|10768.0975
SFMC|730|6818.985
SFMC|734|21722.3525
SFMC|735|14443.79
SFMC|736|40027.99
SFMC|737|20241.99
SFMC|738|15011.305
SFMC|739|36102.2625
SFMC|740|17919.8425
SFMC|741|13238.64
SFMC|742|17173.3625
SFMC|743|11914.7775
SFMC|744|17865.875
SFMC|745|12258.3375
SFMC|746|16205.6475
SFMC|747|10167.32
SFMC|748|13857.4025
SFMC|749|26080.66
SFMC|750|14915.0575
SFMC|754|18108.6925
SFMC|755|11872.5175
SFMC|756|9970.3625
SFMC|757|15420.5
SFMC|758|10428.13
SFMC|759|7875.7425
SFMC|760|10028.8225
SFMC|761|7037.5375
SFMC|768|12261.0375
SFMC|769|16304.5775
SFMC|770|9718.525
SFMC|776|8645.5875
SFMC|779|11088.2625
SFMC|783|18573.68
SFMC|784|11578.4125
SFMC|785|9963.1775
SFMC|786|16041.0525
SFMC|787|11288.8325
SFMC|788|9709.55
SFMC|789|17186.86
SFMC|790|52699.13
SFMC|791|36540.27
SFMC|792|22734.1375
SFMC|793|37487.29
SFMC|794|14387.14
SFMC|795|3444.575
SFMC|796|11335.5825
SFMC|797|10004.535
SFMC|798|9171.725
SFMC|799|47993.6525
SFMC|800|28275.11
SFMC|801|16872.0925
SFMC|802|35085.9875
SFMC|803|18682.505
SFMC|804|14000.41
SFMC|805|10965.9675
SFMC|806|8331.73
SFMC|807|7497.1075
SFMC|808|21318.5325
SFMC|809|12718.8175
SFMC|810|10371.4825
SFMC|811|14120.915
SFMC|812|9642.985
SFMC|813|15623.7525
SFMC|814|18736.4725
SFMC|815|10657.4725
SFMC|816|7675.1825
SFMC|817|22432.8475
SFMC|818|13571.4125
SFMC|819|10706.045
SFMC|820|52880.7975
SFMC|821|21113.4675
SFMC|822|12987.725
SFMC|823|42176.5775
SFMC|824|22980.55
SFMC|825|14328.67
SFMC|826|47030.44
SFMC|827|24193.805
SFMC|828|16819.905
SFMC|829|30562.1925
SFMC|830|15010.385
SFMC|831|11814.0575
SFMC|832|8744.5275
SFMC|833|6551.88
SFMC|834|56143.6925
SFMC|835|20741.14
SFMC|836|12250.26
SFMC|837|52987.8225
SFMC|838|22046.13
SFMC|839|15098.525
SFMC|840|30652.125
SFMC|841|16308.17
SFMC|842|11582.025
SFMC|843|18845.2775
SFMC|844|12348.28
SFMC|845|9352.5025
SFMC|846|25743.395
SFMC|847|13739.6
SFMC|848|10985.74
SFMC|849|24102.9525
SFMC|853|46201.2125
SFMC|854|20567.5575
SFMC|855|15176.77
SFMC|856|42613.6625
SFMC|857|20030.645
SFMC|858|13858.3125
SFMC|862|18628.5375
SFMC|863|10521.655
SFMC|864|9600.715
SFMC|865|15031.98
SFMC|866|9260.7575
SFMC|867|21782.605
SFMC|868|11250.165
SFMC|869|8260.67
SFMC|870|59513.6
SFMC|871|18533.2
SFMC|872|10919.1925
SFMC|876|31062.2325
SFMC|880|9498.1925
SFMC|881|8938.7725
SFMC|882|9133.06
SFMC|883|15925.9425
SFMC|884|14716.31
SFMC|885|12857.3125
SFMC|886|12717.015
SFMC|887|11432.7425
SFMC|894|6655.3225
SFMC|895|16049.16
SFMC|896|17712.9875
SFMC|897|9155.545
SFMC|901|40063.955
SFMC|902|19380.4
SFMC|903|11933.67
SFMC|904|35200.205
SFMC|905|16497.9325
SFMC|906|17864.085
SFMC|907|37320.0025
SFMC|908|20081.8975
SFMC|909|14096.6475
SFMC|913|16448.4775
SFMC|914|9723.03
SFMC|915|16998.89
SFMC|916|7642.81
SFMC|917|15019.38
SFMC|918|8846.1575
SFMC|919|18229.2175
SFMC|920|10970.45
SFMC|921|7949.485
SFMC|922|16009.58
SFMC|923|10098.9625
SFMC|927|190875.5525
SFMC|928|60361.7
SFMC|929|28792.24
SFMC|933|22035.32
SFMC|934|19154.6625
SFMC|935|19118.6875
SFMC|939|32185.545
SFMC|940|21675.59
SFMC|941|19041.335
SFMC|945|15084.145
SFMC|946|11868.915
SFMC|947|12434.62
SFMC|948|8796.6925
SFMC|949|11688.14
SFMC|950|8376.68
SFMC|951|6751.5275
SFMC|955|58283.285
SFMC|956|36345.9925
SFMC|957|68471.2725
SFMC|958|39553.14
SFMC|959|26321.6875
SFMC|963|26231.765
SFMC|964|15117.43
SFMC|965|9941.5725
SFMC|969|53781.065
SFMC|970|28218.45
SFMC|974|25885.4925
SFMC|975|13235.0575
SFMC|976|10267.15
SFMC|977|13610.0875
SFMC|981|43172.1725
SFMC|982|24587.73
SFMC|983|16613.9625
SFMC|987|31069.425
SFMC|988|16846.895
SFMC|989|11767.285
SFMC|998|#VALUE!
SFMC|999|#VALUE!
